CC Task Create Date,CC Order ID,CC Task ID,SKU ID,Location ID,CC Task Status,CC Task Create Time,CC Task Finish Time,Source From,CC Task Stage,SKU Diff Order,On Hand Qty,Scanned Qty,Diff Qty,Diff Qty (ABS)
2026-05-03,CCBRFPE12605030057,CCTBRFPE12605030069,41358014882_237931411043,BRFPE1-HS36-01-24-2-001,DONE,2026-05-03 00:26:13,2026-05-03 00:28:03,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030058,CCTBRFPE12605030070,28290670233_271300014807,BRFPE1-HS36-01-03-2-001,DONE,2026-05-03 00:27:20,2026-05-03 00:28:46,ManualCreation,1,N,3,3,0,0
2026-05-03,CCBRFPE12605030058,CCTBRFPE12605030070,56202083676_262201291467,BRFPE1-HS36-01-03-2-001,DONE,2026-05-03 00:27:20,2026-05-03 00:28:46,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030058,CCTBRFPE12605030070,41173014224_248995366970,BRFPE1-HS36-01-03-2-001,DONE,2026-05-03 00:27:20,2026-05-03 00:28:46,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030058,CCTBRFPE12605030070,54802283703_292211477679,BRFPE1-HS36-01-03-2-001,DONE,2026-05-03 00:27:20,2026-05-03 00:28:46,ManualCreation,1,N,2,2,0,0
2026-05-03,CCBRFPE12605030058,CCTBRFPE12605030070,44309449873_243650452400,BRFPE1-HS36-01-03-2-001,DONE,2026-05-03 00:27:20,2026-05-03 00:28:46,ManualCreation,1,N,13,13,0,0
2026-05-03,CCBRFPE12605030059,CCTBRFPE12605030071,43524169122_291962556965,BRFPE1-HS36-01-22-2-002,DONE,2026-05-03 00:28:09,2026-05-03 00:29:51,ManualCreation,1,N,4,4,0,0
2026-05-03,CCBRFPE12605030059,CCTBRFPE12605030071,43423957977_276947193446,BRFPE1-HS36-01-22-2-002,DONE,2026-05-03 00:28:09,2026-05-03 00:29:51,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030059,CCTBRFPE12605030071,43267664817_234484026010,BRFPE1-HS36-01-22-2-002,DONE,2026-05-03 00:28:09,2026-05-03 00:29:51,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030060,CCTBRFPE12605030072,41970811001_261698240331,BRFPE1-HS36-01-03-2-002,DONE,2026-05-03 00:28:50,2026-05-03 00:29:46,ManualCreation,1,N,5,5,0,0
2026-05-03,CCBRFPE12605030061,CCTBRFPE12605030073,55505780442_345522307982,BRFPE1-HS36-01-05-2-001,DONE,2026-05-03 00:29:55,2026-05-03 00:30:29,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030061,CCTBRFPE12605030073,25441585021_108592309525,BRFPE1-HS36-01-05-2-001,DONE,2026-05-03 00:29:55,2026-05-03 00:30:29,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030061,CCTBRFPE12605030073,55556350114_390573735721,BRFPE1-HS36-01-05-2-001,DONE,2026-05-03 00:29:55,2026-05-03 00:30:29,ManualCreation,1,N,2,2,0,0
2026-05-03,CCBRFPE12605030062,CCTBRFPE12605030076,49802258205_310217579024,BRFPE1-HS36-01-22-1-002,DONE,2026-05-03 00:30:54,2026-05-03 09:02:07,ManualCreation,2,N,25,25,0,0
2026-05-03,CCBRFPE12605030062,CCTBRFPE12605030074,49802258205_310217579024,BRFPE1-HS36-01-22-1-002,DONE,2026-05-03 00:29:57,2026-05-03 00:30:54,ManualCreation,1,Y,25,20,-5,5
2026-05-03,CCBRFPE12605030063,CCTBRFPE12605030075,52900050489_325004582569,BRFPE1-HS36-01-05-2-002,DONE,2026-05-03 00:30:34,2026-05-03 00:34:06,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030063,CCTBRFPE12605030075,56600050428_385004579541,BRFPE1-HS36-01-05-2-002,DONE,2026-05-03 00:30:34,2026-05-03 00:34:06,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030063,CCTBRFPE12605030075,26423115679_178654455818,BRFPE1-HS36-01-05-2-002,DONE,2026-05-03 00:30:34,2026-05-03 00:34:06,ManualCreation,1,N,4,4,0,0
2026-05-03,CCBRFPE12605030063,CCTBRFPE12605030075,57856275755_272412260219,BRFPE1-HS36-01-05-2-002,DONE,2026-05-03 00:30:34,2026-05-03 00:34:06,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030063,CCTBRFPE12605030075,54850060677_302311782729,BRFPE1-HS36-01-05-2-002,DONE,2026-05-03 00:30:34,2026-05-03 00:34:06,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030063,CCTBRFPE12605030075,52600050423_330004577475,BRFPE1-HS36-01-05-2-002,DONE,2026-05-03 00:30:34,2026-05-03 00:34:06,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030063,CCTBRFPE12605030075,42066844177_258842243165,BRFPE1-HS36-01-05-2-002,DONE,2026-05-03 00:30:34,2026-05-03 00:34:06,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030063,CCTBRFPE12605030075,42403848460_285324929461,BRFPE1-HS36-01-05-2-002,DONE,2026-05-03 00:30:34,2026-05-03 00:34:06,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030063,CCTBRFPE12605030075,28380332971_252949270709,BRFPE1-HS36-01-05-2-002,DONE,2026-05-03 00:30:34,2026-05-03 00:34:06,ManualCreation,1,N,2,2,0,0
2026-05-03,CCBRFPE12605030064,CCTBRFPE12605030077,44267195302_266419070302,BRFPE1-HS36-01-22-1-001,DONE,2026-05-03 00:31:07,2026-05-03 00:31:32,ManualCreation,1,Y,9,15,6,6
2026-05-03,CCBRFPE12605030064,CCTBRFPE12605030078,44267195302_266419070302,BRFPE1-HS36-01-22-1-001,DONE,2026-05-03 00:31:32,2026-05-03 01:12:22,ManualCreation,2,Y,9,0,-9,9
2026-05-03,CCBRFPE12605030065,CCTBRFPE12605030079,41951047334_280083358065,BRFPE1-HS36-01-22-2-001,DONE,2026-05-03 00:31:42,2026-05-03 00:32:32,ManualCreation,1,N,6,6,0,0
2026-05-03,CCBRFPE12605030066,CCTBRFPE12605030080,47402380700_385229016546,BRFPE1-A2-35-01-3-149,DONE,2026-05-03 00:32:29,2026-05-03 01:01:26,OBPicking,1,Y,1,0,-1,1
2026-05-03,CCBRFPE12605030066,CCTBRFPE12605030124,47402380700_385229016546,BRFPE1-A2-35-01-3-149,DONE,2026-05-03 01:01:26,2026-05-03 01:01:33,OBPicking,2,Y,1,0,-1,1
2026-05-03,CCBRFPE12605030067,CCTBRFPE12605030081,40353843576_280324957798,BRFPE1-HS36-01-20-2-002,DONE,2026-05-03 00:32:56,2026-05-03 00:52:35,ManualCreation,1,N,2,2,0,0
2026-05-03,CCBRFPE12605030067,CCTBRFPE12605030081,26687369994_325113270438,BRFPE1-HS36-01-20-2-002,DONE,2026-05-03 00:32:56,2026-05-03 00:52:35,ManualCreation,1,Y,1,0,-1,1
2026-05-03,CCBRFPE12605030067,CCTBRFPE12605030081,43774834495_262012824824,BRFPE1-HS36-01-20-2-002,DONE,2026-05-03 00:32:56,2026-05-03 00:52:35,ManualCreation,1,N,4,4,0,0
2026-05-03,CCBRFPE12605030067,CCTBRFPE12605030109,26687369994_325113270438,BRFPE1-HS36-01-20-2-002,DONE,2026-05-03 00:52:35,2026-05-03 05:51:13,ManualCreation,2,N,1,1,0,0
2026-05-03,CCBRFPE12605030068,CCTBRFPE12605030082,43124797775_292009928396,BRFPE1-HS36-01-07-2-001,DONE,2026-05-03 00:34:17,2026-05-03 00:34:58,ManualCreation,1,N,8,8,0,0
2026-05-03,CCBRFPE12605030068,CCTBRFPE12605030082,28626618096_109403175664,BRFPE1-HS36-01-07-2-001,DONE,2026-05-03 00:34:17,2026-05-03 00:34:58,ManualCreation,1,N,17,17,0,0
2026-05-03,CCBRFPE12605030069,CCTBRFPE12605030083,29687169778_295256584764,BRFPE1-A2-25-01-1-047,DONE,2026-05-03 00:34:54,2026-05-03 00:59:49,OBPicking,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030070,CCTBRFPE12605030084,43124797775_292009928396,BRFPE1-HS36-01-07-2-002,DONE,2026-05-03 00:35:03,2026-05-03 00:36:17,ManualCreation,1,N,7,7,0,0
2026-05-03,CCBRFPE12605030070,CCTBRFPE12605030084,26931289538_243024544368,BRFPE1-HS36-01-07-2-002,DONE,2026-05-03 00:35:03,2026-05-03 00:36:17,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030070,CCTBRFPE12605030084,28626618054_147687704549,BRFPE1-HS36-01-07-2-002,DONE,2026-05-03 00:35:03,2026-05-03 00:36:17,ManualCreation,1,N,2,2,0,0
2026-05-03,CCBRFPE12605030071,CCTBRFPE12605030185,56052283620_375222155939,BRFPE1-HS33-01-24-2-002,DONE,2026-05-03 01:47:50,2026-05-03 03:14:37,OBPicking,2,Y,1,0,-1,1
2026-05-03,CCBRFPE12605030071,CCTBRFPE12605030085,56052283620_375222155939,BRFPE1-HS33-01-24-2-002,DONE,2026-05-03 00:35:28,2026-05-03 01:47:50,OBPicking,1,Y,1,0,-1,1
2026-05-03,CCBRFPE12605030072,CCTBRFPE12605030087,52406347257_325573664275,BRFPE1-HS36-01-09-2-001,DONE,2026-05-03 00:36:31,2026-05-03 00:38:17,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030072,CCTBRFPE12605030087,57854615088_315428947385,BRFPE1-HS36-01-09-2-001,DONE,2026-05-03 00:36:31,2026-05-03 00:38:17,ManualCreation,1,N,4,4,0,0
2026-05-03,CCBRFPE12605030072,CCTBRFPE12605030087,28626618054_147687704549,BRFPE1-HS36-01-09-2-001,DONE,2026-05-03 00:36:31,2026-05-03 00:38:17,ManualCreation,1,N,3,3,0,0
2026-05-03,CCBRFPE12605030072,CCTBRFPE12605030090,50800050426_302085115108,BRFPE1-HS36-01-09-2-001,DONE,2026-05-03 00:38:17,2026-05-03 08:59:58,ManualCreation,2,N,0,0,0,0
2026-05-03,CCBRFPE12605030072,CCTBRFPE12605030087,52406347257_325573664276,BRFPE1-HS36-01-09-2-001,DONE,2026-05-03 00:36:31,2026-05-03 00:38:17,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030072,CCTBRFPE12605030087,28726617929_119403158148,BRFPE1-HS36-01-09-2-001,DONE,2026-05-03 00:36:31,2026-05-03 00:38:17,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030072,CCTBRFPE12605030087,50800050426_302085115108,BRFPE1-HS36-01-09-2-001,DONE,2026-05-03 00:36:31,2026-05-03 00:38:17,ManualCreation,1,Y,0,1,1,1
2026-05-03,CCBRFPE12605030073,CCTBRFPE12605030088,56056899940_325617986855,BRFPE1-A2-17-01-2-131,DONE,2026-05-03 00:37:47,2026-05-03 01:05:57,OBPicking,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030074,CCTBRFPE12605030089,48607786173_325689696443,BRFPE1-A2-34-01-3-194,DONE,2026-05-03 00:37:48,2026-05-03 01:09:28,OBPicking,1,Y,1,0,-1,1
2026-05-03,CCBRFPE12605030074,CCTBRFPE12605030131,48607786173_325689696443,BRFPE1-A2-34-01-3-194,DONE,2026-05-03 01:09:28,2026-05-03 01:09:36,OBPicking,2,Y,1,0,-1,1
2026-05-03,CCBRFPE12605030075,CCTBRFPE12605030091,28626618054_147687704549,BRFPE1-HS36-01-09-2-002,DONE,2026-05-03 00:38:25,2026-05-03 00:39:26,ManualCreation,1,N,2,2,0,0
2026-05-03,CCBRFPE12605030075,CCTBRFPE12605030091,42218090125_206254551563,BRFPE1-HS36-01-09-2-002,DONE,2026-05-03 00:38:25,2026-05-03 00:39:26,ManualCreation,1,N,3,3,0,0
2026-05-03,CCBRFPE12605030076,CCTBRFPE12605030092,28626618054_147687704549,BRFPE1-HS36-01-11-2-001,DONE,2026-05-03 00:39:30,2026-05-03 00:39:51,ManualCreation,1,N,3,3,0,0
2026-05-03,CCBRFPE12605030076,CCTBRFPE12605030092,26029529476_237507931795,BRFPE1-HS36-01-11-2-001,DONE,2026-05-03 00:39:30,2026-05-03 00:39:51,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030077,CCTBRFPE12605030095,40975386214_307058151713,BRFPE1-HS36-01-11-2-002,DONE,2026-05-03 00:41:20,2026-05-03 08:58:43,ManualCreation,2,N,1,1,0,0
2026-05-03,CCBRFPE12605030077,CCTBRFPE12605030093,41025925962_365035843271,BRFPE1-HS36-01-11-2-002,DONE,2026-05-03 00:39:56,2026-05-03 00:41:20,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030077,CCTBRFPE12605030093,50404137314_375392443690,BRFPE1-HS36-01-11-2-002,DONE,2026-05-03 00:39:56,2026-05-03 00:41:20,ManualCreation,1,N,2,2,0,0
2026-05-03,CCBRFPE12605030077,CCTBRFPE12605030093,40975386214_307058151713,BRFPE1-HS36-01-11-2-002,DONE,2026-05-03 00:39:56,2026-05-03 00:41:20,ManualCreation,1,Y,1,0,-1,1
2026-05-03,CCBRFPE12605030078,CCTBRFPE12605030094,26627873517_215831139728,BRFPE1-A2-28-01-3-049,DONE,2026-05-03 00:39:58,2026-05-03 00:57:46,OBPicking,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030079,CCTBRFPE12605030096,26594260091_425567898959,BRFPE1-HS36-01-13-2-001,DONE,2026-05-03 00:41:29,2026-05-03 00:43:59,ManualCreation,1,Y,5,6,1,1
2026-05-03,CCBRFPE12605030079,CCTBRFPE12605030098,26594260091_425567898959,BRFPE1-HS36-01-13-2-001,DONE,2026-05-03 00:43:59,2026-05-03 08:57:33,ManualCreation,2,N,5,5,0,0
2026-05-03,CCBRFPE12605030079,CCTBRFPE12605030096,40476783263_292203562633,BRFPE1-HS36-01-13-2-001,DONE,2026-05-03 00:41:29,2026-05-03 00:43:59,ManualCreation,1,N,2,2,0,0
2026-05-03,CCBRFPE12605030079,CCTBRFPE12605030096,41923421140_244006167257,BRFPE1-HS36-01-13-2-001,DONE,2026-05-03 00:41:29,2026-05-03 00:43:59,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030079,CCTBRFPE12605030096,41923421140_244006167258,BRFPE1-HS36-01-13-2-001,DONE,2026-05-03 00:41:29,2026-05-03 00:43:59,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030080,CCTBRFPE12605030134,40512959898_350011308918,BRFPE1-A2-33-01-2-019,DONE,2026-05-03 01:12:18,2026-05-03 01:12:23,OBPicking,2,Y,1,0,-1,1
2026-05-03,CCBRFPE12605030080,CCTBRFPE12605030097,40512959898_350011308918,BRFPE1-A2-33-01-2-019,DONE,2026-05-03 00:42:52,2026-05-03 01:12:18,OBPicking,1,Y,1,0,-1,1
2026-05-03,CCBRFPE12605030081,CCTBRFPE12605030099,40024001020_266947211468,BRFPE1-HS36-01-15-2-002,DONE,2026-05-03 00:44:18,2026-05-03 00:44:55,ManualCreation,1,N,7,7,0,0
2026-05-03,CCBRFPE12605030082,CCTBRFPE12605030100,26134624011_159152876720,BRFPE1-HS36-01-17-2-001,DONE,2026-05-03 00:45:03,2026-05-03 00:45:37,ManualCreation,1,N,9,9,0,0
2026-05-03,CCBRFPE12605030083,CCTBRFPE12605030101,47850085718_259064012108,BRFPE1-HS36-01-17-2-002,DONE,2026-05-03 00:45:40,2026-05-03 00:49:13,ManualCreation,1,N,2,2,0,0
2026-05-03,CCBRFPE12605030083,CCTBRFPE12605030101,43057774330_260660623090,BRFPE1-HS36-01-17-2-002,DONE,2026-05-03 00:45:40,2026-05-03 00:49:13,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030083,CCTBRFPE12605030101,42778578585_320526236216,BRFPE1-HS36-01-17-2-002,DONE,2026-05-03 00:45:40,2026-05-03 00:49:13,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030083,CCTBRFPE12605030101,52900050489_350004586932,BRFPE1-HS36-01-17-2-002,DONE,2026-05-03 00:45:40,2026-05-03 00:49:13,ManualCreation,1,N,2,2,0,0
2026-05-03,CCBRFPE12605030083,CCTBRFPE12605030101,28165788283_99676166339,BRFPE1-HS36-01-17-2-002,DONE,2026-05-03 00:45:40,2026-05-03 00:49:13,ManualCreation,1,N,2,2,0,0
2026-05-03,CCBRFPE12605030083,CCTBRFPE12605030101,25993156171_243323772705,BRFPE1-HS36-01-17-2-002,DONE,2026-05-03 00:45:40,2026-05-03 00:49:13,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030083,CCTBRFPE12605030101,48300080669_365004572808,BRFPE1-HS36-01-17-2-002,DONE,2026-05-03 00:45:40,2026-05-03 00:49:13,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030083,CCTBRFPE12605030101,42466855080_198682042268,BRFPE1-HS36-01-17-2-002,DONE,2026-05-03 00:45:40,2026-05-03 00:49:13,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030083,CCTBRFPE12605030101,57450060593_307151628157,BRFPE1-HS36-01-17-2-002,DONE,2026-05-03 00:45:40,2026-05-03 00:49:13,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030084,CCTBRFPE12605030205,48303208867_228221447359,BRFPE1-HS33-01-08-1-001,DONE,2026-05-03 01:58:30,2026-05-03 03:19:38,OBPicking,2,Y,1,0,-1,1
2026-05-03,CCBRFPE12605030084,CCTBRFPE12605030102,48303208867_228221447359,BRFPE1-HS33-01-08-1-001,DONE,2026-05-03 00:48:55,2026-05-03 01:58:30,OBPicking,1,Y,1,0,-1,1
2026-05-03,CCBRFPE12605030085,CCTBRFPE12605030103,26931289538_243024544368,BRFPE1-HS36-01-21-2-001,DONE,2026-05-03 00:49:20,2026-05-03 00:49:59,ManualCreation,1,N,3,3,0,0
2026-05-03,CCBRFPE12605030085,CCTBRFPE12605030103,41970811001_261698240331,BRFPE1-HS36-01-21-2-001,DONE,2026-05-03 00:49:20,2026-05-03 00:49:59,ManualCreation,1,N,5,5,0,0
2026-05-03,CCBRFPE12605030086,CCTBRFPE12605030104,26981294089_198364203140,BRFPE1-HS36-01-21-2-002,DONE,2026-05-03 00:50:03,2026-05-03 00:50:51,ManualCreation,1,Y,9,8,-1,1
2026-05-03,CCBRFPE12605030086,CCTBRFPE12605030104,29181479543_227601741025,BRFPE1-HS36-01-21-2-002,DONE,2026-05-03 00:50:03,2026-05-03 00:50:51,ManualCreation,1,N,3,3,0,0
2026-05-03,CCBRFPE12605030086,CCTBRFPE12605030106,26981294089_198364203140,BRFPE1-HS36-01-21-2-002,DONE,2026-05-03 00:50:51,2026-05-03 08:52:26,ManualCreation,2,Y,9,8,-1,1
2026-05-03,CCBRFPE12605030087,CCTBRFPE12605030105,43058509755_285717394079,BRFPE1-A2-18-01-4-100,DONE,2026-05-03 00:50:08,2026-05-03 01:07:19,OBPicking,1,Y,1,0,-1,1
2026-05-03,CCBRFPE12605030087,CCTBRFPE12605030130,43058509755_285717394079,BRFPE1-A2-18-01-4-100,DONE,2026-05-03 01:07:19,2026-05-03 01:07:27,OBPicking,2,Y,1,0,-1,1
2026-05-03,CCBRFPE12605030088,CCTBRFPE12605030107,43774834495_262012824824,BRFPE1-HS36-01-23-2-001,DONE,2026-05-03 00:50:57,2026-05-03 00:51:53,ManualCreation,1,N,4,4,0,0
2026-05-03,CCBRFPE12605030088,CCTBRFPE12605030107,47750085602_340004580759,BRFPE1-HS36-01-23-2-001,DONE,2026-05-03 00:50:57,2026-05-03 00:51:53,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030089,CCTBRFPE12605030108,42019781268_281618116510,BRFPE1-HS36-01-23-2-002,DONE,2026-05-03 00:51:57,2026-05-03 00:54:27,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030089,CCTBRFPE12605030108,28642435356_276814801942,BRFPE1-HS36-01-23-2-002,DONE,2026-05-03 00:51:57,2026-05-03 00:54:27,ManualCreation,1,N,9,9,0,0
2026-05-03,CCBRFPE12605030089,CCTBRFPE12605030108,45455656067_315510362112,BRFPE1-HS36-01-23-2-002,DONE,2026-05-03 00:51:57,2026-05-03 00:54:27,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030089,CCTBRFPE12605030108,27981207117_159097433486,BRFPE1-HS36-01-23-2-002,DONE,2026-05-03 00:51:57,2026-05-03 00:54:27,ManualCreation,1,N,3,3,0,0
2026-05-03,CCBRFPE12605030090,CCTBRFPE12605030110,50755880619_410530884774,BRFPE1-HS36-01-20-1-001,DONE,2026-05-03 00:52:45,2026-05-03 00:54:05,ManualCreation,1,N,6,6,0,0
2026-05-03,CCBRFPE12605030090,CCTBRFPE12605030110,42350212821_265018049902,BRFPE1-HS36-01-20-1-001,DONE,2026-05-03 00:52:45,2026-05-03 00:54:05,ManualCreation,1,N,2,2,0,0
2026-05-03,CCBRFPE12605030090,CCTBRFPE12605030110,42154981413_280421593758,BRFPE1-HS36-01-20-1-001,DONE,2026-05-03 00:52:45,2026-05-03 00:54:05,ManualCreation,1,N,4,4,0,0
2026-05-03,CCBRFPE12605030091,CCTBRFPE12605030114,26594260091_425567898959,BRFPE1-HS36-01-20-2-001,DONE,2026-05-03 00:54:45,2026-05-03 05:48:19,ManualCreation,2,Y,4,0,-4,4
2026-05-03,CCBRFPE12605030091,CCTBRFPE12605030112,40024001020_266947211468,BRFPE1-HS36-01-20-2-001,DONE,2026-05-03 00:54:14,2026-05-03 00:54:45,ManualCreation,1,N,10,10,0,0
2026-05-03,CCBRFPE12605030091,CCTBRFPE12605030112,26594260091_425567898959,BRFPE1-HS36-01-20-2-001,DONE,2026-05-03 00:54:14,2026-05-03 00:54:45,ManualCreation,1,Y,4,0,-4,4
2026-05-03,CCBRFPE12605030092,CCTBRFPE12605030113,43774834495_262012824824,BRFPE1-HS36-01-25-2-001,DONE,2026-05-03 00:54:33,2026-05-03 00:54:56,ManualCreation,1,N,4,4,0,0
2026-05-03,CCBRFPE12605030093,CCTBRFPE12605030115,28215560927_226935348764,BRFPE1-HS36-01-18-1-002,DONE,2026-05-03 00:55:02,2026-05-03 00:55:58,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030093,CCTBRFPE12605030115,40467509489_296443511083,BRFPE1-HS36-01-18-1-002,DONE,2026-05-03 00:55:02,2026-05-03 00:55:58,ManualCreation,1,N,2,2,0,0
2026-05-03,CCBRFPE12605030093,CCTBRFPE12605030115,42459465173_300791422530,BRFPE1-HS36-01-18-1-002,DONE,2026-05-03 00:55:02,2026-05-03 00:55:58,ManualCreation,1,N,9,9,0,0
2026-05-03,CCBRFPE12605030093,CCTBRFPE12605030115,26685730088_253356100785,BRFPE1-HS36-01-18-1-002,DONE,2026-05-03 00:55:02,2026-05-03 00:55:58,ManualCreation,1,Y,1,3,2,2
2026-05-03,CCBRFPE12605030093,CCTBRFPE12605030117,26685730088_253356100785,BRFPE1-HS36-01-18-1-002,DONE,2026-05-03 00:55:58,2026-05-03 05:44:59,ManualCreation,2,Y,1,3,2,2
2026-05-03,CCBRFPE12605030094,CCTBRFPE12605030119,57353201730_440308764835,BRFPE1-HS36-01-25-2-002,DONE,2026-05-03 00:56:18,2026-05-03 00:57:29,ManualCreation,2,Y,3,0,-3,3
2026-05-03,CCBRFPE12605030094,CCTBRFPE12605030119,49753231263_365308780120,BRFPE1-HS36-01-25-2-002,DONE,2026-05-03 00:56:18,2026-05-03 00:57:29,ManualCreation,2,N,0,0,0,0
2026-05-03,CCBRFPE12605030094,CCTBRFPE12605030116,57353201730_440308764835,BRFPE1-HS36-01-25-2-002,DONE,2026-05-03 00:55:03,2026-05-03 00:56:18,ManualCreation,1,Y,3,2,-1,1
2026-05-03,CCBRFPE12605030094,CCTBRFPE12605030116,26981294089_198364203140,BRFPE1-HS36-01-25-2-002,DONE,2026-05-03 00:55:03,2026-05-03 00:56:18,ManualCreation,1,N,3,3,0,0
2026-05-03,CCBRFPE12605030094,CCTBRFPE12605030116,25044866713_178912998017,BRFPE1-HS36-01-25-2-002,DONE,2026-05-03 00:55:03,2026-05-03 00:56:18,ManualCreation,1,Y,0,1,1,1
2026-05-03,CCBRFPE12605030094,CCTBRFPE12605030119,25044866713_178912998017,BRFPE1-HS36-01-25-2-002,DONE,2026-05-03 00:56:18,2026-05-03 00:57:29,ManualCreation,2,N,0,0,0,0
2026-05-03,CCBRFPE12605030095,CCTBRFPE12605030118,44466848443_301391760667,BRFPE1-HS36-01-18-2-002,DONE,2026-05-03 00:56:08,2026-05-03 01:01:22,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030095,CCTBRFPE12605030118,50800050426_302085115092,BRFPE1-HS36-01-18-2-002,DONE,2026-05-03 00:56:08,2026-05-03 01:01:22,ManualCreation,1,N,5,5,0,0
2026-05-03,CCBRFPE12605030095,CCTBRFPE12605030118,51000055697_435004576839,BRFPE1-HS36-01-18-2-002,DONE,2026-05-03 00:56:08,2026-05-03 01:01:22,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030095,CCTBRFPE12605030118,27225445126_208197227150,BRFPE1-HS36-01-18-2-002,DONE,2026-05-03 00:56:08,2026-05-03 01:01:22,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030095,CCTBRFPE12605030118,28540942558_243842276099,BRFPE1-HS36-01-18-2-002,DONE,2026-05-03 00:56:08,2026-05-03 01:01:22,ManualCreation,1,N,2,2,0,0
2026-05-03,CCBRFPE12605030096,CCTBRFPE12605030121,27578653167_108610505805,BRFPE1-HS36-01-27-2-001,DONE,2026-05-03 00:57:34,2026-05-03 00:58:10,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030096,CCTBRFPE12605030121,28515177215_185489811592,BRFPE1-HS36-01-27-2-001,DONE,2026-05-03 00:57:34,2026-05-03 00:58:10,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030096,CCTBRFPE12605030121,49753231263_365308780120,BRFPE1-HS36-01-27-2-001,DONE,2026-05-03 00:57:34,2026-05-03 00:58:10,ManualCreation,1,N,1,1,0,0
2026-05-03,CCBRFPE12605030097,CCTBRFPE12605030122,40024001020_266947211468,BRFPE1-HS36-01-27-2-002,DONE,2026-05-03 00:58:17,2026-05-03 00:58:29,ManualCreation,1,N,3,3,0,0
2026-05-03,CCBRFPE12605030098,CCTBRFPE12605030123,47406087554_400552724571,BRFPE1-HS36-01-29-2-001,DONE,2026-05-03 00:58:41,2026-05-03 00:58:50,ManualCreation,1,N,4,4,0,0
2026-05-03,CCBRFPE12605030099,CCTBRFPE12605030126,27225445126_208197227150,BRFPE1-HS36-01-18-2-001,DONE,2026-05-03 01:02:19,2026-05-03 05:43:04,ManualCreation,2,N,8,8,0,0
2026-05-03,CCBRFPE12605030099,CCTBRFPE12605030125,27225445126_208197227150,BRFPE1-HS36-01-18-2-001,DONE,2026-05-03 01:01:57,2026-05-03 01:02:19,ManualCreation,1,Y,8,6,-2,2
2026-05-03,CCBRFPE12605030100,CCTBRFPE12605030127,54850060677_302311782725,BRFPE1-HS36-01-16-2-002,DONE,2026-05-03 01:02:27,2026-05-03 01:02:50,ManualCreation,1,Y,1,0,-1,1
2026-05-03,CCBRFPE12605030100,CCTBRFPE12605030127,27225445126_208197227150,BRFPE1-HS36-01-16-2-002,DONE,2026-05-03 01:02:27,2026-05-03 01:02:50,ManualCreation,1,N,8,8,0,0
